name,time,Altitude,Latitude,Longitude,PlaneID,TimeLag,host,region
gps,1634225085000000000,292.9429931640625,38.127471923828125,-84.4928970336914,0013A20041D1CB94,-1.2887234687805176,,
gps,1634225086000000000,292.9280090332031,38.12740707397461,-84.49293518066406,0013A20041D1CB94,-1.2955858707427979,,
gps,1634225087000000000,293.0050048828125,38.127342224121094,-84.49297332763672,0013A20041D1CB94,-1.2886650562286377,,
gps,1634225088000000000,293.01300048828125,38.12727355957031,-84.49301147460938,0013A20041D1CB94,-1.2961726188659668,,
gps,1634225089000000000,292.968994140625,38.1272087097168,-84.49304962158203,0013A20041D1CB94,-1.2898812294006348,,
gps,1634225090000000000,292.9049987792969,38.12714385986328,-84.49308776855469,0013A20041D1CB94,-1.29658842086792,,
gps,1634225091000000000,292.8370056152344,38.127079010009766,-84.49312591552734,0013A20041D1CB94,-1.2742204666137695,,
gps,1634225092000000000,292.8349914550781,38.12701416015625,-84.4931640625,0013A20041D1CB94,-1.3000092506408691,,
gps,1634225093000000000,292.885009765625,38.12694549560547,-84.49320220947266,0013A20041D1CB94,-1.2911252975463867,,
gps,1634225094000000000,292.9309997558594,38.12688064575195,-84.49324035644531,0013A20041D1CB94,-1.2831394672393799,,
gps,1634225095000000000,292.9339904785156,38.12681579589844,-84.49327850341797,0013A20041D1CB94,-1.2891955375671387,,
gps,1634225096000000000,292.9219970703125,38.12675094604492,-84.49331665039062,0013A20041D1CB94,-1.2987992763519287,,
gps,1634225097000000000,292.9219970703125,38.126686096191406,-84.49335479736328,0013A20041D1CB94,-1.2908263206481934,,
gps,1634225098000000000,292.8909912109375,38.12662124633789,-84.49339294433594,0013A20041D1CB94,-1.2985594272613525,,
gps,1634225099000000000,292.85699462890625,38.12655258178711,-84.49342346191406,0013A20041D1CB94,-1.2915973663330078,,
gps,1634225100000000000,292.8290100097656,38.126487731933594,-84.49346160888672,0013A20041D1CB94,-0.9003036022186279,,
gps,1634225101000000000,292.8689880371094,38.12642288208008,-84.49349975585938,0013A20041D1CB94,-1.2920916080474854,,
gps,1634225102000000000,292.989990234375,38.12635803222656,-84.49353790283203,0013A20041D1CB94,-1.2872202396392822,,
gps,1634225103000000000,293.0360107421875,38.12628936767578,-84.49357604980469,0013A20041D1CB94,-0.6515514850616455,,
gps,1634225104000000000,293.0669860839844,38.126224517822266,-84.49361419677734,0013A20041D1CB94,-1.2996580600738525,,
gps,1634225105000000000,293.1180114746094,38.12615966796875,-84.49365234375,0013A20041D1CB94,-1.2909517288208008,,
gps,1634225106000000000,293.1239929199219,38.126094818115234,-84.49369049072266,0013A20041D1CB94,-1.2857091426849365,,
gps,1634225107000000000,293.114013671875,38.12602996826172,-84.49372863769531,0013A20041D1CB94,-1.2952263355255127,,
gps,1634225108000000000,293.11700439453125,38.1259651184082,-84.49376678466797,0013A20041D1CB94,-1.2852115631103516,,
gps,1634225109000000000,293.197998046875,38.12589645385742,-84.49380493164062,0013A20041D1CB94,-1.2775592803955078,,
gps,1634225110000000000,293.0950012207031,38.125831604003906,-84.49384307861328,0013A20041D1CB94,0.33017826080322266,,
gps,1634225111000000000,293.00201416015625,38.12576675415039,-84.49388122558594,0013A20041D1CB94,0.004686594009399414,,
gps,1634225112000000000,293.00201416015625,38.12569808959961,-84.4939193725586,0013A20041D1CB94,-0.8522777557373047,,
gps,1634225113000000000,292.95098876953125,38.125633239746094,-84.49395751953125,0013A20041D1CB94,-1.29205322265625,,
gps,1634225114000000000,292.92498779296875,38.12556838989258,-84.4939956665039,0013A20041D1CB94,-0.9343845844268799,,
gps,1634225115000000000,292.864013671875,38.12550354003906,-84.49403381347656,0013A20041D1CB94,-1.2937662601470947,,
gps,1634225116000000000,292.8349914550781,38.12543869018555,-84.49407196044922,0013A20041D1CB94,-1.2869598865509033,,
gps,1634225117000000000,292.85198974609375,38.12537384033203,-84.49411010742188,0013A20041D1CB94,-1.2819135189056396,,
gps,1634225118000000000,292.8680114746094,38.125308990478516,-84.49414825439453,0013A20041D1CB94,-0.6143734455108643,,
gps,1634225119000000000,292.8340148925781,38.125244140625,-84.49418640136719,0013A20041D1CB94,-1.2952601909637451,,
gps,1634225120000000000,292.7720031738281,38.125179290771484,-84.49421691894531,0013A20041D1CB94,-1.3025476932525635,,
gps,1634225121000000000,292.6809997558594,38.12511444091797,-84.49425506591797,0013A20041D1CB94,-1.2794358730316162,,
gps,1634225122000000000,292.7049865722656,38.12504959106445,-84.49429321289062,0013A20041D1CB94,-1.3040261268615723,,
gps,1634225123000000000,292.74700927734375,38.12498474121094,-84.49433135986328,0013A20041D1CB94,-1.2798388004302979,,
gps,1634225124000000000,292.6659851074219,38.124916076660156,-84.49436950683594,0013A20041D1CB94,-1.2880337238311768,,
gps,1634225125000000000,292.66400146484375,38.12485122680664,-84.4944076538086,0013A20041D1CB94,-1.2958734035491943,,
gps,1634225126000000000,292.72601318359375,38.12478256225586,-84.49444580078125,0013A20041D1CB94,-1.3040766716003418,,
gps,1634225127000000000,292.7359924316406,38.124717712402344,-84.4944839477539,0013A20041D1CB94,-1.265821933746338,,
gps,1634225128000000000,292.77099609375,38.12465286254883,-84.49452209472656,0013A20041D1CB94,-1.3032116889953613,,
gps,1634225129000000000,292.7850036621094,38.12458419799805,-84.49456024169922,0013A20041D1CB94,-1.2962181568145752,,
gps,1634225130000000000,292.7340087890625,38.12451934814453,-84.49459838867188,0013A20041D1CB94,-1.289363145828247,,
gps,1634225131000000000,292.6239929199219,38.124454498291016,-84.49463653564453,0013A20041D1CB94,-1.294539451599121,,
gps,1634225132000000000,292.5409851074219,38.1243896484375,-84.49467468261719,0013A20041D1CB94,-1.2765529155731201,,
